Time,e_y,e_yaw,e_yawrate,e_beta
0.27,-4.52443149612236e-09,3.95378755680322e-10,-3.13882518047121e-09,-7.0468248126601e-10
0.28,-4.47784653800909e-09,3.65156348824561e-10,-3.27126830739192e-09,-5.63376848699816e-10
0.29,-4.43581793518888e-09,3.36579893004368e-10,-3.32534430528603e-09,-4.2826719929901e-10
0.3,-4.39180336542222e-09,3.08787441768377e-10,-3.30829538757542e-09,-3.01015547159516e-10
0.31,-4.33909264074828e-09,2.83863373404385e-10,-3.22993585493132e-09,-1.83076325262331e-10
0.32,-4.27449009521297e-09,2.60833282060216e-10,-3.1005434294563e-09,-7.55407501174557e-11
0.33,-4.19400691953342e-09,2.41322013973866e-10,-2.93165270500495e-09,2.07365904227199e-11
0.34,-4.09842915161107e-09,2.24191439975125e-10,-2.73343305945529e-09,1.05288114375405e-10
0.35,-3.9852672273355e-09,2.1066812135906e-10,-2.51763566756565e-09,1.77822353079934e-10
0.36,-3.85958820459109e-09,1.99503123583675e-10,-2.29369365755068e-09,2.38404334829837e-10
0.37,-3.71873820625979e-09,1.91713488865831e-10,-2.0523976273474e-09,2.88613907525666e-10
0.38,-3.56525475808667e-09,1.8648552329609e-10,-1.84101366092602e-09,3.28087815306779e-10
0.39,-3.40704531254232e-09,1.82787077640596e-10,-1.64628140272151e-09,3.58476510502068e-10
0.4,-3.23998872175935e-09,1.81187206704789e-10,-1.46802885783422e-09,3.81021786492048e-10
0.41,-3.07634717700012e-09,1.80398144939095e-10,-1.30761132857896e-09,3.95984455064268e-10
0.42,-2.90896462473711e-09,1.8083271035944e-10,-1.16764122908582e-09,4.03391393347794e-10
0.43,-2.75045941577901e-09,1.81422399228758e-10,-1.04886918585751e-09,4.0354788842534e-10
0.44,-2.59054999673936e-09,1.82468434866584e-10,-9.50863076629181e-10,3.96978200290332e-10
0.45,-2.44217890355003e-09,1.8316865897307e-10,-8.71301527830385e-10,3.84448389648209e-10
0.46,-2.29263008577618e-09,1.8377416588342e-10,-8.07772023676954e-10,3.66759654882101e-10
0.47,-2.15508233480932e-09,1.83762529270686e-10,-7.57242805100034e-10,3.44778458804983e-10
0.48,-2.01522620812966e-09,1.83278026040195e-10,-7.17413851226705e-10,3.19299651114828e-10
0.49,-1.88659132760449e-09,1.82084987600544e-10,-6.85814043635959e-10,2.91124053682685e-10
0.5,-1.75397119051013e-09,1.80246518149808e-10,-6.60762397805849e-10,2.60963367284718e-10
0.51,-1.63151625542923e-09,1.77748002973468e-10,-6.40494629297847e-10,2.29516672609286e-10
0.52,-1.50368073548179e-09,1.74565786124153e-10,-6.23949244320787e-10,1.97392473938492e-10
0.53,-1.38550859674069e-09,1.70798407287737e-10,-6.09988867177567e-10,1.65176980022201e-10
0.54,-1.26138388623076e-09,1.66364102203916e-10,-5.98035814703459e-10,1.33369532498635e-10
0.55,-1.14715437149471e-09,1.61496410670501e-10,-5.87365080147668e-10,1.02444882049188e-10
0.56,-1.02728137107988e-09,1.56031856829166e-10,-5.77717169590589e-10,7.27921756916011e-11
0.57,-9.18323195264747e-10,1.50234593759191e-10,-5.68654780321298e-10,4.47719166112015e-11
0.58,-8.04688760069894e-10,1.4391470151002e-10,-5.60199976521377e-10,1.86628239617126e-11
0.59,-7.03421321190945e-10,1.37370871329346e-10,-5.52352865838286e-10,-5.29935702047831e-12
0.6,-5.98729066325632e-10,1.30380851051677e-10,-5.44351611483402e-10,-2.69037566408055e-11
0.61,-5.07974995400673e-10,1.23267404593716e-10,-5.35793771047659e-10,-4.59984255633987e-11
0.62,-4.14916989655012e-10,1.15817017931013e-10,-5.26516653909976e-10,-6.25044416554167e-11
0.63,-3.36657812738395e-10,1.0834758745791e-10,-5.12174295999779e-10,-7.5976721350887e-11
0.64,-2.56716425894865e-10,1.00624557976834e-10,-5.03403805714284e-10,-8.6902953094235e-11
0.65,-1.92336813142902e-10,9.29498197034696e-11,-4.92239963251473e-10,-9.49419254348636e-11
0.66,-1.266480254003e-10,8.51041973336904e-11,-4.76881163172818e-10,-1.00171263318993e-10
0.67,-6.79429845718005e-11,7.72936617042856e-11,-4.5768516977624e-10,-1.02827155138847e-10
0.68,-2.46265230430254e-11,6.96568313533928e-11,-4.35286596346955e-10,-1.03215294195047e-10
0.69,2.09547934559851e-11,6.20683924387399e-11,-4.10007682177011e-10,-1.01490742723327e-10
0.7,5.24442711480333e-11,5.47607304319117e-11,-3.82412946261509e-10,-9.79190571413348e-11
0.71,8.73869865358756e-11,4.757871754896e-11,-3.53918092064739e-10,-9.27433353039972e-11
0.72,1.09889874977398e-10,4.07609205443201e-11,-3.24035493819639e-10,-8.62474197744544e-11
0.73,1.37138300715378e-10,3.41104175620561e-11,-2.9244703030703e-10,-7.87532679334092e-11
0.74,1.53736579022734e-10,2.791556107893e-11,-2.58791736798131e-10,-7.0539053185228e-11
0.75,1.76243908356355e-10,2.19503311600126e-11,-2.23281867065372e-10,-6.18841394627518e-11
0.76,1.89679383311159e-10,1.64992855256253e-11,-1.86091372548641e-10,-5.30146225618699e-11
