Time,X,Y,Vy,Yaw,YawRate,YawAcc,SideSlipAngle,Steer,T_FL,T_FR,T_RL,T_RR
0,2.51192248797939,-5.25000000813128,2.37771233695162e-09,0,0,-6.7803266669067e-08,0,-6.84906457069923e-10,-0.0109315665564204,-0.0109315665564204,-0.00762835934666336,-0.00762835934666336
0.01,2.68691318288689,-5.25000000812683,3.46647579114287e-09,-3.84115790369423e-12,-6.54377919168637e-10,-4.60178562412647e-08,5.76513949830147e-11,-7.6765561355524e-10,-0.00252640728032438,-0.00252633519483226,-0.00159526015482729,-0.00159517545281998
0.02,2.88132073722564,-5.25000000810363,6.07135788929118e-09,-1.29610686220703e-11,-1.12422400759314e-09,-4.40400074165291e-08,1.96304800700394e-10,-6.77411488882174e-10,-0.00251816354420329,-0.00251807891245353,-0.001592614438961,-0.00159251505875229
0.03,3.07570164398868,-5.25000000804882,9.80246290741364e-09,-2.64840933522686e-11,-1.5351733118361e-09,-3.99577087017936e-08,3.95458897747307e-10,-5.54198678484955e-10,4.8420817688311,4.84208188605005,5.98306747571826,5.9830675558095
0.04,3.27005844216373,-5.25000000795434,1.41586886349265e-08,-4.39207347667965e-11,-1.9056348605859e-09,-3.45274063829529e-08,6.28671923656134e-10,-4.24401666587748e-10,11.7213858391911,11.721385937794,15.9791425796465,15.9791426926548
0.05,3.46439537787279,-5.25000000781663,1.87426037132211e-08,-6.47158250626577e-11,-2.21022883009102e-09,-2.70560307559239e-08,8.74894139260841e-10,-3.01760324410497e-10,19.020124201175,19.020124503641,22.4587936493407,22.4587935581358
0.06,3.65871619301565,-5.2500000076355,2.32552227297284e-08,-8.80946695193295e-11,-2.42879870227923e-09,-1.79697085525111e-08,1.11823551035114e-09,-1.90600493070806e-10,24.2009565032459,24.2009569136446,28.4431438191859,28.443143627997
0.07,3.85302390547945,-5.25000000741325,2.74722115352099e-08,-1.13144211399796e-10,-2.55355724499185e-09,-8.58667829968636e-09,1.34673884333188e-09,-9.526287549598e-11,27.8998652065251,27.8998657042838,32.7191533824635,32.7191531120379
0.08,4.04732067638929,-5.25000000715398,3.12308658172779e-08,-1.38931935217815e-10,-2.58665559513277e-09,2.76648113163633e-10,1.55169809899566e-09,-1.5107784597998e-11,30.3513627287325,30.3513632843557,35.5610881898312,35.561087868512
0.09,4.24160793742363,-5.25000000686299,3.44216203364239e-08,-1.64582573321941e-10,-2.53617657150311e-09,8.18310244776454e-09,1.72720534288268e-09,5.14257826860626e-11,31.9230344677262,31.9230350532427,37.392919719162,37.3929193726661
0.1,4.43588660012241,-5.25000000654631,3.69778495878029e-08,-1.89325584250905e-10,-2.4142818749375e-09,1.48285427142151e-08,1.86961591814695e-09,1.05233968457699e-10,32.9644098938947,32.9644104874929,38.6172255502388,38.6172251980477
0.11,4.63015726052486,-5.25000000621032,3.88707492492562e-08,-2.12512349200951e-10,-2.23259704742675e-09,2.03927447920557e-08,1.97727453241423e-09,1.5091234750568e-10,33.7402781755797,33.7402787614913,39.5388374638374,39.5388371190335
0.12,4.82442035653708,-5.25000000586145,4.01008319803165e-08,-2.33606112502503e-10,-2.00210027856349e-09,2.49190012680279e-08,2.05007285296223e-09,1.90200482750799e-10,34.4183141155159,34.4183146828496,40.3505226620313,40.3505223332839
0.13,5.01867626876818,-5.25000000550591,4.06926913142392e-08,-2.52166265678868e-10,-1.73102327271749e-09,2.87154644556209e-08,2.08917432573882e-09,2.27228390183715e-10,35.0846625613519,35.0846631022023,41.1510068831826,41.1510065760078
0.14,5.21292537304406,-5.25000000514952,4.0686963138211e-08,-2.67827515822352e-10,-1.42669987991495e-09,3.17916449996391e-08,2.09659895307516e-09,2.6218513059402e-10,35.7692558883906,35.7692563968325,41.9742587227857,41.9742584412807
0.15,5.40716805911622,-5.25000000479754,4.01368160221446e-08,-2.8028668937113e-10,-1.09422065783333e-09,3.43833358150102e-08,2.07503829356231e-09,2.97581028829014e-10,36.4700467572795,36.4700472284369,42.8174605108441,42.8174602578097
0.16,5.60140472983613,-5.25000000445464,3.9100997907505e-08,-2.89292529022224e-10,-7.39346067751182e-10,3.63253691886625e-08,2.02749732164994e-09,3.31016399837333e-10,37.1714234722279,37.1714239023117,43.6622318200449,43.6622315977614
0.17,5.79563579179726,-5.25000000412483,3.76423947266262e-08,-2.94648533398865e-10,-3.67032439410723e-10,3.77331517044608e-08,1.95721586770157e-09,3.63174726836918e-10,37.8557987719541,37.8557991577981,44.4879541033963,44.4879539132569
0.18,5.98986164447502,-5.25000000381145,3.58228156891584e-08,-2.96216666072953e-10,1.56793676752971e-11,3.83156505358493e-08,1.86739999538251e-09,3.89762026256277e-10,38.5094061573858,38.5094064968497,45.2784293711255,45.2784292141031
0.19,6.18408267146484,-5.25000000351721,3.37035372561849e-08,-2.93931475815298e-10,4.01755236356353e-10,3.81413086976568e-08,1.76124515442993e-09,4.10506218427587e-10,39.1241196857438,39.1241199773601,46.0239665722554,46.0239664484231
0.2,6.37829923502114,-5.25000000324421,3.13411338061029e-08,-2.87811100197174e-10,7.81306252674737e-10,3.68607761048996e-08,1.64172150273918e-09,4.20096852053395e-10,39.6970036025118,39.6970038457543,46.7208687358966,46.7208686450942
0.21,6.57251167370942,-5.25000000299402,2.87896582301971e-08,-2.779753557628e-10,1.14448639434314e-09,3.45863669305808e-08,1.51168076599518e-09,4.18552792685184e-10,40.2288665358016,40.2288667307818,47.369771478953,47.3697714202669
0.22,6.76672030236121,-5.25000000276768,2.609728987128e-08,-2.64654651680124e-10,1.47882525479003e-09,3.1010613092732e-08,1.37368366880839e-09,4.00954918789234e-10,40.722707229611,40.7227073772329,47.9738623139997,47.9738622864971
0.23,6.96092541342242,-5.25000000256585,2.3309928256175e-08,-2.48201240526944e-10,1.77306774891445e-09,2.6397450539e-08,1.23017887763768e-09,3.69146449302402e-10,41.1824465105478,41.1824466123049,48.5374262904031,48.5374262925363
0.24,7.15512727893863,-5.25000000238879,2.04685451172245e-08,-2.29083566994271e-10,2.01488840163592e-09,2.05975698198837e-08,1.0833664879373e-09,3.20178034692725e-10,41.6120798045741,41.6120798626636,49.0648631632971,49.0648631936684
0.25,7.34932615266576,-5.25000000223646,1.76130590414006e-08,-2.07880640507178e-10,2.19498156727597e-09,1.40547958671058e-08,9.35391417166226e-10,2.58281041953107e-10,42.0152054932125,42.015205510286,49.5601569257857,49.5601569825337
0.26,7.54352227200903,-5.25000000210853,1.47796763081476e-08,-1.85258003348939e-10,2.30478395785547e-09,6.78567134540897e-09,7.882065678737e-10,1.82841275757004e-10,42.3948338062002,42.3948337856236,50.0266447674845,50.0266448487692
0.27,7.73771585967546,-5.25000000200444,1.20043903974783e-08,-1.61945306368475e-10,2.34029349226916e-09,-6.3525464864723e-10,6.43747516846469e-10,1.00140070498009e-10,42.7534282893571,42.7534282349629,50.4670743911986,50.4670744946826
0.28,7.93190712504095,-5.25000000192343,9.319914704381e-09,-1.38698717261338e-10,2.29944795246277e-09,-8.09803673184883e-09,5.03775418176172e-10,1.12615771742652e-11,43.092963475077,43.0929633912397,50.8836637527931,50.8836638762278
0.29,8.12609626526891,-5.25000000186452,6.75864912935293e-09,-1.16269253885046e-10,2.1854246228663e-09,-1.49908449692305e-08,3.70025257275503e-10,-7.6416718872846e-11,43.4150345054192,43.4150343967605,51.2782250548977,51.2782251956053
