Time,X,Y,Vy,Yaw,YawRate,YawAcc,SideSlipAngle,Steer,T_FL,T_FR,T_RL,T_RR
0,2.51192248797939,-5.25000000813128,2.37771233695162e-09,0,0,-6.7803266669067e-08,0,-6.84906457069923e-10,-0.0109315665564204,-0.0109315665564204,-0.00762835934666336,-0.00762835934666336
0.01,2.68691318288689,-5.25000000812639,3.55978016866613e-09,-3.44866617763011e-12,-5.76112332110753e-10,-3.79273109799602e-08,6.23664682139796e-11,-6.84842803343536e-10,-0.00252638969557853,-0.00252635279497477,-0.00159523948469586,-0.00159519612245125
0.02,2.88132073722564,-5.25000000810158,6.24346235858471e-09,-1.13597343291833e-11,-9.78140041580612e-10,-4.08112074531517e-08,2.04986456423034e-10,-6.71631668466496e-10,-0.00251813972499351,-0.00251810275262311,-0.00159258640484031,-0.00159254309225753
0.03,3.07570164398868,-5.25000000804467,9.9485381086047e-09,-2.33735181049223e-11,-1.39242404191507e-09,-4.41404468226889e-08,4.0278234884167e-10,-6.4189304631139e-10,4.84208179485787,4.84208186002278,5.9830675063785,5.98306752514938
0.04,3.27005844216373,-5.25000000794864,1.41834527037989e-08,-3.97562789425687e-11,-1.84148550294101e-09,-4.55997627451025e-08,6.29819996999498e-10,-6.02773625934735e-10,11.7213858678545,11.7213859091307,15.9791426144501,15.9791426578512
0.05,3.46439537787279,-5.25000000781084,1.85836606860985e-08,-6.06455021841586e-11,-2.28804009406367e-09,-4.36292269106279e-08,8.66740125854778e-10,-5.60741099603704e-10,19.0201242355121,19.0201244693088,22.4587936834933,22.4587935239771
0.06,3.65871619301565,-5.25000000763181,2.28811479357861e-08,-8.58214345084947e-11,-2.69767941248093e-09,-3.86483791775194e-08,1.09923894855721e-09,-5.1952078338087e-10,24.2009565419192,24.2009568749745,28.4431438538449,28.4431435933314
0.07,3.85302390547945,-5.25000000741438,2.68780262018803e-08,-1.14776347973861e-10,-3.04693062499183e-09,-3.18185260223311e-08,1.31670775385498e-09,-4.80047344106685e-10,27.8998652486998,27.8998656621145,32.71915341761,32.7191530768852
0.08,4.04732067638929,-5.250000007163,3.04326371080165e-08,-1.46825839103688e-10,-3.32250823995374e-09,-2.40517045419305e-08,1.51150802853593e-09,-4.41341438438617e-10,30.3513627732287,30.3513632398603,35.5610882255856,35.5610878327583
0.09,4.24160793742363,-5.25000000688318,3.34506096237385e-08,-1.81195233433452e-10,-3.51834957682404e-09,-1.59233023104776e-08,1.67849679498419e-09,-4.01717061308468e-10,31.9230345132095,31.9230350077873,37.3929197555007,37.392919336295
0.1,4.43588660012242,-5.25000000658105,3.58770181337027e-08,-2.17075293106013e-10,-3.63275899976629e-09,-7.75899732530121e-09,1.81461272714872e-09,-3.589606793232e-10,32.964409938971,32.9644104424089,38.6172255870061,38.617225161281
0.11,4.63015726052481,-5.25000000626298,3.7689328784255e-08,-2.53653349136606e-10,-3.66626383850233e-09,2.81014011420939e-10,1.9185056863097e-09,-3.11137533272332e-10,33.740278219214,33.7402787182878,39.5388374999143,39.5388370815372
0.12,4.82442035653695,-5.2500000059353,3.88904489442053e-08,-2.90129486435674e-10,-3.62066643151433e-09,8.09642133968723e-09,1.99017419895265e-09,-2.56801403059059e-10,34.4183142045261,34.4183146905339,40.3505226983402,40.3505222970039
0.13,5.01867626876807,-5.25000000560406,3.95026479716521e-08,-3.2572640648618e-10,-3.498574590115e-09,1.56110819330952e-08,2.03064905913002e-09,-1.95366887164455e-10,35.0846625980475,35.084663064853,41.1510069185906,41.1510065409967
0.14,5.21292537304396,-5.25000000527491,3.95620820366984e-08,-3.59697726518583e-10,-3.30350608201701e-09,2.27290503550558e-08,2.04170888777535e-09,-1.26960644471555e-10,35.7692559209996,35.7692563640443,41.9742587564583,41.9742584077787
0.15,5.40716805911613,-5.25000000495291,3.91144839518809e-08,-3.91337458539614e-10,-3.03994866054506e-09,2.93424839446452e-08,2.0256556312108e-09,-5.26508437542761e-11,36.4700467851704,36.4700472005026,42.8174605423028,42.8174602264025
0.16,5.60140472983606,-5.25000000464254,3.82113973056874e-08,-4.19991456905193e-10,-2.71369823225402e-09,3.53140006965211e-08,1.98511824073293e-09,2.59511867290591e-11,37.1714234950929,37.1714238794477,43.6622318488549,43.6622315689486
0.17,5.79563579179721,-5.25000000434761,3.69075430537204e-08,-4.45070730655209e-10,-2.33185688774076e-09,4.05088559772428e-08,1.92291419867734e-09,1.06570580485355e-10,37.855798789652,37.8557991401503,44.4879541292195,44.4879538873807
0.18,5.98986164447498,-5.25000000407126,3.52585064884175e-08,-4.66065408087451e-10,-1.90301150497916e-09,4.47816828366837e-08,1.84192763123534e-09,1.8673542985341e-10,38.5094061699019,38.5094064843759,45.2784293937467,45.2784291914414
0.19,6.18408267146483,-5.25000000381599,3.33193511781433e-08,-4.82558569377643e-10,-1.43699946357041e-09,4.80133421434464e-08,1.74503472621151e-09,2.63643874310118e-10,39.1241196932095,39.1241199699721,46.0239665914987,46.0239664290864
0.2,6.37829923502115,-5.25000000358369,3.11432907241575e-08,-4.9423851603333e-10,-9.44883009932596e-10,5.00952533388058e-08,1.63503237172208e-09,3.34719255567703e-10,39.6970036050669,39.6970038432646,46.7208687518346,46.7208686291022
0.21,6.57251167370945,-5.25000000337564,2.87811842521911e-08,-5.00908614326179e-10,-4.38457656986169e-10,5.09702699480415e-08,1.51460884562832e-09,3.97448136468109e-10,40.2288665337044,40.2288667329099,47.3697714916982,47.3697714075053
