Time,e_y,e_yaw,e_yawrate,e_beta
0,-7.57870211032241e-09,4.06005699178523e-10,0,0
0.01,-7.64067475955699e-09,4.10904104956885e-10,5.76815215462994e-10,-6.23363820690858e-11
0.02,-7.81382958336962e-09,4.14919680569482e-10,9.85790169277307e-10,-2.04549675481061e-10
0.03,-8.08287481390835e-09,4.16932824997884e-10,1.41438686844125e-09,-4.01513443180345e-10
0.04,-8.41085867619995e-09,4.18219040295223e-10,1.88071560083958e-09,-6.27645244639991e-10
0.05,-8.76045458397812e-09,4.19349254022611e-10,2.34144098558344e-09,-8.64004247240827e-10
0.06,-9.08140940225621e-09,4.21767509038429e-10,2.75704700965133e-09,-1.09657218490101e-09
0.07,-9.34220167891908e-09,4.25837167219698e-10,3.10093160556324e-09,-1.31484002726534e-09
0.08,-9.51537426630011e-09,4.31341804653269e-10,3.35905301873241e-09,-1.51109060584988e-09
0.09,-9.58375245829757e-09,4.39269333618693e-10,3.52679128779681e-09,-1.67996825180913e-09
0.1,-9.53728385155728e-09,4.48560085907568e-10,3.60559767280652e-09,-1.81812441316869e-09
0.11,-9.38257826987865e-09,4.599587933551e-10,3.60039808965383e-09,-1.92389250833901e-09
0.12,-9.12381903361847e-09,4.7197288832164e-10,3.51796530001236e-09,-1.99697522578762e-09
0.13,-8.78307648832788e-09,4.85339353789112e-10,3.36589147282478e-09,-2.03816190636929e-09
0.14,-8.37396552100245e-09,4.98170846544939e-10,3.15207650133474e-09,-2.04907395587275e-09
0.15,-7.92451704256791e-09,5.1131614141377e-10,2.88442246781983e-09,-2.03194923986027e-09
0.16,-7.45115436018295e-09,5.22745489661992e-10,2.57078153288929e-09,-1.98945319169631e-09
0.17,-6.98027413648106e-09,5.33375420083051e-10,2.21889024306863e-09,-1.92452649284169e-09
0.18,-6.52617426766255e-09,5.41091316578793e-10,1.83643790938707e-09,-1.84025311246915e-09
0.19,-6.10758466024208e-09,5.47046804671e-10,1.43103526400893e-09,-1.73975884578997e-09
0.2,-5.7331686065254e-09,5.4927008606421e-10,1.01028421167035e-09,-1.6261233609924e-09
0.21,-5.41039124613008e-09,5.49331645938729e-10,5.81691682275567e-10,-1.50231920997107e-09
0.22,-5.14018783093206e-09,5.45480383350793e-10,1.52676506383913e-10,-1.37115910072783e-09
0.23,-4.92094098802909e-09,5.39550688569241e-10,-2.69608793087325e-10,-1.23526700954059e-09
0.24,-4.7478652120958e-09,5.30029355575082e-10,-6.78334907550151e-10,-1.09705157833796e-09
0.25,-4.61365523563018e-09,5.18879535782618e-10,-1.06721425069941e-09,-9.58697973071367e-10
0.26,-4.51048887128991e-09,5.04747322299701e-10,-1.43056983776568e-09,-8.22157336345961e-10
0.27,-4.42905001563076e-09,4.89653768296527e-10,-1.76353734445421e-09,-6.89150524762413e-10
0.28,-4.36114344637417e-09,4.72319390822663e-10,-2.06209750708987e-09,-5.61166420544561e-10
0.29,-4.29809077218124e-09,4.54737906699662e-10,-2.32322372559025e-09,-4.39471986771088e-10
0.3,-4.23371382396454e-09,4.35685602605844e-10,-2.54485019951486e-09,-3.25115251372519e-10
0.31,-4.16160172989066e-09,4.16991523286849e-10,-2.72594826418605e-09,-2.18938582272236e-10
0.32,-4.07879863217886e-09,3.97528236092927e-10,-2.86642548825803e-09,-1.21584380590533e-10
0.33,-3.98148092273232e-09,3.78877496275286e-10,-2.96712752604906e-09,-3.35098522920982e-11
0.34,-3.87055276718229e-09,3.59950520023583e-10,-3.02939871690704e-09,4.50140243835258e-11
0.35,-3.74357966848038e-09,3.42121794594496e-10,-3.0555179256005e-09,1.13875109634924e-10
0.36,-3.60564467172253e-09,3.24360262069029e-10,-3.04884887365704e-09,1.73083983218334e-10
0.37,-3.45405570811863e-09,3.07971414514257e-10,-2.99306424489246e-09,2.24257610170572e-10
0.38,-3.29127924914019e-09,2.92459571950765e-10,-2.9354947202024e-09,2.66751753908345e-10
0.39,-3.12512860034531e-09,2.77135883540956e-10,-2.85836753628207e-09,3.02119083680851e-10
0.4,-2.9513484989252e-09,2.62934552927596e-10,-2.76146036659793e-09,3.31279398145107e-10
0.41,-2.78208567294769e-09,2.48922287620316e-10,-2.64753390752802e-09,3.54041035118435e-10
0.42,-2.61008015201014e-09,2.35852507159623e-10,-2.52119152592933e-09,3.70014057417624e-10
0.43,-2.44787301539873e-09,2.22964809779658e-10,-2.38678839060638e-09,3.7904387706545e-10
0.44,-2.28512764266497e-09,2.10834565960252e-10,-2.24767005825836e-09,3.81285657566093e-10
0.45,-2.13475459531764e-09,1.98887268746067e-10,-2.10622541704813e-09,3.77138808821013e-10
0.46,-1.98402716478085e-09,1.87559796766047e-10,-1.96431790467111e-09,3.67153468413162e-10
0.47,-1.84613035969505e-09,1.76467591213734e-10,-1.82354102881503e-09,3.51966932102492e-10
0.48,-1.70676184296781e-09,1.65853798992231e-10,-1.68539440432282e-09,3.32261625409292e-10
0.49,-1.57947077639164e-09,1.55540670706747e-10,-1.55124546704609e-09,3.08745331557909e-10
0.5,-1.44907019716811e-09,1.45618341881344e-10,-1.42232205009739e-09,2.82133928765738e-10
0.51,-1.32971944566407e-09,1.36068554993907e-10,-1.29963856859844e-09,2.53140488220435e-10
0.52,-1.20588250496212e-09,1.26843294062035e-10,-1.18401455032607e-09,2.22460796956166e-10
0.53,-1.09259978842147e-09,1.17996779846229e-10,-1.07604941070596e-09,1.90763357789025e-10
0.54,-9.7423580314171e-10,1.09391581406337e-10,-9.76167902868021e-10,1.58677303940794e-10
0.55,-8.66616112205065e-10,1.01193969579776e-10,-8.84607359351502e-10,1.26785673520081e-10
0.56,-7.54164730665252e-10,9.3168697547008e-11,-8.01461223454037e-10,9.56172307220572e-11
0.57,-6.53389342630817e-10,8.55029222490924e-11,-7.26668934046551e-10,6.56430838707814e-11
0.58,-5.4865001430926e-10,7.79302249932261e-11,-6.60052539941822e-10,3.72722216075634e-11
0.59,-4.56924276193149e-10,7.06741544312635e-11,-6.01726182776506e-10,1.08370651685524e-11
0.6,-3.62358143490837e-10,6.34331803973445e-11,-5.51063905150375e-10,-1.33726116974689e-11
0.61,-2.82248890925985e-10,5.64542593888311e-11,-5.07243221438928e-10,-3.51200893005174e-11
0.62,-2.00284233642378e-10,4.9452890738628e-11,-4.69685544418398e-10,-5.42472223260131e-11
0.63,-1.33502986443546e-10,4.26819700321983e-11,-4.33245018802031e-10,-7.02076773448014e-11
0.64,-6.53539444783746e-11,3.58380777637299e-11,-4.09487980508813e-10,-8.34940096105882e-11
0.65,-1.30198074543841e-11,2.91606675562647e-11,-3.88936681561864e-10,-9.36794736974348e-11
0.66,4.04360989136876e-11,2.23793355513904e-11,-3.69100354688143e-10,-1.00811963310732e-10
0.67,8.67714788910234e-11,1.56519229494861e-11,-3.49999616957719e-10,-1.05134671417911e-10
0.68,1.17632126261924e-10,9.07611343370063e-12,-3.31407481393637e-10,-1.06928733887704e-10
0.69,1.50714107860495e-10,2.49302283380432e-12,-3.13200766598517e-10,-1.06345922318444e-10
0.7,1.69695368867906e-10,-3.89677237641855e-12,-2.95530881082133e-10,-1.0367332284681e-10
0.71,1.92148519317925e-10,-1.02719933516632e-11,-2.79061721679486e-10,-9.91379563412402e-11
0.72,2.0220447538577e-10,-1.64125630047939e-11,-2.62689402354615e-10,-9.30472405535461e-11
0.73,2.17069029417871e-10,-2.25244757443532e-11,-2.45200460853884e-10,-8.57239453848295e-11
0.74,2.21363372077121e-10,-2.83229052198933e-11,-2.2565472219129e-10,-7.74745974025577e-11
0.75,2.31656471783026e-10,-3.40286915788732e-11,-2.03443331740462e-10,-6.85796098441137e-11
0.76,2.32982522163638e-10,-3.93469600780457e-11,-1.78207696864914e-10,-5.92893533513093e-11
0.77,2.41096920206019e-10,-4.44983200914292e-11,-1.49800641019741e-10,-4.98260673786606e-11
0.78,2.41454856109158e-10,-4.91689527018472e-11,-1.18220604603007e-10,-4.03839761782623e-11
0.79,2.49040787991817e-10,-5.36312832145306e-11,-8.36043226189523e-11,-3.11319756750192e-11
0.8,2.49674947383483e-10,-5.75574756369888e-11,-4.61861341300629e-11,-2.22138499402797e-11
0.81,2.57631249667156e-10,-6.1224132158989e-11,-6.29697356435063e-12,-1.37504649138224e-11
0.82,2.59115395806475e-10,-6.43014270812957e-11,3.5670612001465e-11,-5.83996213098709e-12
0.83,2.67810662535339e-10,-6.70901121649859e-11,7.96863187899914e-11,1.45439643233179e-12
0.84,2.70240718691639e-10,-6.92554386499437e-11,1.25045301668537e-10,8.06813900643656e-12
